Dataset,Method,M,SMSE_mean,SMSE_std,MSLL_mean,MSLL_std,TrainTime_mspt_mean,TrainTime_mspt_std
POL,BCM,900,0.0506903566703582,0.00193916889626751,-1.73787798791358,0.0173523548519138,0.203558416666667,0.000364857520421797
POL,BCM,1000,0.0448786133760086,0.000876698393346155,-1.72500286453305,0.0506187319831612,0.215864208333333,0.00191559510748837
POL,BCM,1100,0.0428976277906725,0.00199027452627611,-1.74434937673348,0.0403403520594756,0.232288608333333,0.00483172271130683
POL,BCM,1200,0.0404871930092771,0.000489808000863876,-1.73882637895199,0.0420637390459239,0.256927025,0.00301458413062649
POL,BCM,1300,0.0389293373258904,0.00248474934245325,-1.79719093583642,0.0442823159029248,0.272677675,0.00118847347887953
POL,BCM,1400,0.0361418601920573,0.00163478714367665,-1.79242849397153,0.0731916759932403,0.2881653,0.00155125359084998
POL,BCM,1500,0.0359942407262113,0.00183743802330631,-1.78395488670935,0.0493211648126277,0.306402141666667,0.0039621799631274
POL,BCM,1600,0.0337039392680727,0.000813371907853235,-1.76787941772738,0.0478807722934549,0.326003433333333,0.00280387736272619
POL,BCM,1700,0.0329097842737977,0.000594283431717258,-1.79826602015558,0.0411118831180115,0.342830225,0.00305587508508201
POL,BCM,1800,0.0340180503115031,0.00222258090269389,-1.78384464901505,0.0421902805083014,0.35843545,0.00500429754554775
POL,BCM,1900,0.0310354007703528,0.00114641129533073,-1.8027745456728,0.0642147147376985,0.382702291666667,0.00146136141883462
POL,BCM,2000,0.0299092001531326,0.000696918398898754,-1.81752662735271,0.054356029474695,0.402729516666667,0.00582634182937359
POL,BCM,2100,0.0314871204006334,0.000947584666368732,-1.79362462109891,0.0577310850821613,0.422735875,0.00220714303866448
POL,BCM,2200,0.0291551642682828,0.00117563777245891,-1.77958653738424,0.0182001783602019,0.429231541666667,0.00140309189923835
POL,BCM,2300,0.0291928986687106,0.00152510228136929,-1.77662811870382,0.0316725659363094,0.451642416666667,0.000378561562309639
POL,BCM,2400,0.0278094951384381,0.000828223964036743,-1.78310416500414,0.0466037868848616,0.471160991666667,0.00562615080740898
POL,BCM,2500,0.0274903583717512,0.000926155497870959,-1.78660281703499,0.0243501049875165,0.492147933333333,0.0034818976831368
POL,RBCM,100,0.177755764371376,0.013598728965,-1.0342268491379,0.0562321609681069,0.07983435,0.000612691944924191
POL,RBCM,200,0.130672722624753,0.00434878946714821,-1.34316064533023,0.0707811849749466,0.0938663333333333,0.00157450061692854
POL,RBCM,300,0.0982291760073855,0.00345429728280708,-1.49856906475551,0.0540129666742262,0.105907883333333,0.000590808939258992
POL,RBCM,400,0.0858657318105137,0.00475993959975095,-1.56760266176207,0.0312485723963423,0.120814841666667,0.0016349367996832
POL,RBCM,500,0.0759037757238158,0.00446563705761891,-1.60572352453262,0.00543420984585213,0.1372714,0.00138756469916721
POL,RBCM,600,0.0682638507892926,0.00374940724491535,-1.66655271448604,0.025877485778119,0.149604908333333,0.000712412317557974
POL,RBCM,700,0.0624625929205362,0.00598844081283686,-1.69821559218152,0.0396085220720992,0.164850441666667,0.00176433777703089
POL,RBCM,800,0.0582561984295477,0.00498171164686334,-1.70928569391006,0.0448718421119446,0.179299475,0.000551118597150397
POL,RBCM,900,0.0514521447671372,0.00221561304955547,-1.74655366111131,0.0238414102048271,0.206160933333333,0.00213277905931048
POL,RBCM,1000,0.0455910652735511,0.000849961225218817,-1.73245896116987,0.053243707410206,0.215031775,0.00313713737017923
POL,RBCM,1100,0.0437337545748624,0.00210756206927194,-1.74977570306603,0.0404177051336717,0.2364606,0.00754602480515405
POL,RBCM,1200,0.0411362700604129,0.000655052268864283,-1.74799365211024,0.0422005702262605,0.257080641666667,0.00184961574292021
POL,RBCM,1300,0.0393248398404305,0.00264843644380999,-1.8162903050883,0.0481853914145474,0.270426425,0.00763388376336057
POL,RBCM,1400,0.0367656403534524,0.0017026408976151,-1.80761188413316,0.0766619825912467,0.286415966666667,0.00360011691149862
POL,RBCM,1500,0.0362922043896154,0.00179520673800872,-1.80351314337996,0.0551060404121002,0.309715391666667,0.00250969276759294
POL,RBCM,1600,0.0340563274463406,0.000738809657813373,-1.78695966414732,0.0572187881723312,0.323680258333333,0.00572925859472308
POL,RBCM,1700,0.0333626878414909,0.000744372653399005,-1.82089648808983,0.0517270022576285,0.346097316666667,0.00175054109676361
POL,RBCM,1800,0.0343596645539727,0.00205442421647677,-1.80502781581733,0.0555647697809591,0.364269316666667,0.00302220694912398
POL,RBCM,1900,0.0314373957270451,0.00118919357547882,-1.82520746763164,0.0750364868207763,0.386563375,0.00193540661619208
POL,RBCM,2000,0.0302061490679647,0.000758691138364525,-1.84259735798225,0.0626434528047225,0.407795208333333,0.00205895009202708
POL,RBCM,2100,0.0318973391657753,0.00105950690202048,-1.82323218746572,0.060029084261526,0.427210091666667,0.00250267859007271
POL,RBCM,2200,0.0295702270302571,0.00138431899130154,-1.80537152232518,0.0199032078928638,0.433684625,0.00296435634002139
POL,RBCM,2300,0.0296107275658137,0.00160872587974363,-1.79791875425991,0.0392892149320626,0.452752408333333,0.00310205472633999
POL,RBCM,2400,0.0281513777582821,0.000835496771990563,-1.80933507147972,0.0545431573398747,0.4717661,0.00522368634353414
POL,RBCM,2500,0.0277070918683043,0.000926387531680456,-1.81239174402347,0.0279639239072351,0.49786335,0.00375696296594735
PUMADYN32NM,POE,100,0.0511314471872906,0.00265171892732147,-1.48726853503825,0.0158422105541225,0.0729552493896059,0.000368402688985329
PUMADYN32NM,POE,200,0.0473949179520058,0.000512647342687189,-1.51753198592907,0.00560765466048133,0.0908275200558075,0.00356024670688103
PUMADYN32NM,POE,300,0.0472178154059016,0.000470500061025646,-1.51974796945096,0.0051910894321269,0.104824252993838,0.0012205331266233
PUMADYN32NM,POE,400,0.0471789369959785,0.000499897933718529,-1.52023443290189,0.00556120058661469,0.120839018718754,0.00134951056505618
PUMADYN32NM,POE,500,0.0471770156791681,0.000518850953199587,-1.52025847324736,0.00580815674900984,0.14128418788513,0.00359890635007955
PUMADYN32NM,POE,600,0.0471687194204598,0.000509913100147398,-1.52036227961828,0.00569940864343075,0.158255261016161,0.0011225440988128
PUMADYN32NM,POE,700,0.0471695108004812,0.000510023354924647,-1.52035237752977,0.00570705918514048,0.179550017439833,0.00343466959462163
PUMADYN32NM,POE,800,0.0471403263678875,0.000501043172540326,-1.52071754575092,0.00562239309363388,0.196096174863388,0.00255906172166205
PUMADYN32NM,POE,900,0.0471512363337178,0.000513219989531804,-1.52058103554801,0.00575884402782289,0.222032833391466,0.00476722290347895
PUMADYN32NM,POE,1000,0.047151442032342,0.000515747890601319,-1.52057846175802,0.00578470660169972,0.246523741425416,0.00519552569001468
PUMADYN32NM,POE,1100,0.0471568577070185,0.000517186574601078,-1.52051069849822,0.00580896851620629,0.2735348680386,0.00310093381379558
PUMADYN32NM,POE,1200,0.0471619945274279,0.00049267013037439,-1.5204464243834,0.00551228311567637,0.291197221253343,0.00615661669938345
PUMADYN32NM,POE,1300,0.0471430834559735,0.000489912533826841,-1.5206830478744,0.00546987229338778,0.315772921753284,0.00467513904846819
PUMADYN32NM,POE,1400,0.0471383166927997,0.00048159839105593,-1.52074269167331,0.00538666923241372,0.341752586908499,0.00262407617249857
PUMADYN32NM,POE,1500,0.0471223321334068,0.00050582784790989,-1.52094269738186,0.00570557502644729,0.36182481106848,0.00798118620722821
PUMADYN32NM,POE,1600,0.0471466599482205,0.000509827754246973,-1.52063829725924,0.00574503917686213,0.387077095686548,0.00562319503264232
PUMADYN32NM,POE,1700,0.0471479597758708,0.000513567277378603,-1.52062203325447,0.00576243448080318,0.41772817114289,0.00896608429019581
PUMADYN32NM,POE,1800,0.047149176395197,0.000496005522091139,-1.52060681038818,0.00554343774573895,0.445365376119056,0.000504050561100858
PUMADYN32NM,POE,1900,0.0471531275782454,0.000482179279613866,-1.52055737147993,0.00537563950739318,0.465831624229741,0.00416498587496426
PUMADYN32NM,POE,2000,0.0471249788180328,0.00047817922880226,-1.5209095809211,0.00533578104851911,0.498935379607022,0.00443115604685368
PUMADYN32NM,POE,2100,0.0471332029165702,0.000500295006913746,-1.5208066774494,0.00559829930223475,0.526610870828974,0.00252452893495484
PUMADYN32NM,POE,2200,0.0471478450762389,0.000486263667862766,-1.52062346842578,0.00542720101499514,0.53851247529357,0.000638504709867891
PUMADYN32NM,POE,2300,0.0471380577367125,0.000502161702185627,-1.52074593184368,0.00562891816513641,0.569875956284153,0.00248660861800992
PUMADYN32NM,POE,2400,0.0471459985685128,0.000488892713477482,-1.52064657272769,0.00546709737964521,0.601955691198698,0.000855762570096723
PUMADYN32NM,POE,2500,0.0471420239492645,0.000502796386109472,-1.52069630487979,0.00561924076734774,0.630728822229973,0.0023331089066519
PUMADYN32NM,GPOE,100,0.0511306984866745,0.00265191219351885,-1.48728109047652,0.0158416201188343,0.0732531798628066,8.80041070860258e-05
PUMADYN32NM,GPOE,200,0.0473925657406198,0.000508475890652534,-1.51756141781352,0.00555534447926895,0.0888661667247994,0.000502386695900907
PUMADYN32NM,GPOE,300,0.0472170096568777,0.000468574985455903,-1.51975805133063,0.00516693982712511,0.106597628182769,0.00167695010539805
PUMADYN32NM,GPOE,400,0.0471788186926415,0.00049949328685426,-1.52023591316432,0.00555519904032006,0.122168782699686,0.0012858545552485
PUMADYN32NM,GPOE,500,0.0471779136123655,0.000520070959084204,-1.52024723791951,0.0058210963051297,0.143621823043832,0.00447885866014252
PUMADYN32NM,GPOE,600,0.0471689534056328,0.000510417083051156,-1.52035935189477,0.00570271221746573,0.161935705150564,0.00207398044242572
PUMADYN32NM,GPOE,700,0.0471693819288446,0.000509723428208509,-1.52035399002732,0.00570118106204732,0.181289570980119,0.00190636170817369
PUMADYN32NM,GPOE,800,0.0471369222044001,0.000499946125138319,-1.52076014011424,0.00560997697519853,0.199874293686781,0.00104609411990626
PUMADYN32NM,GPOE,900,0.0471494763518368,0.000513873939836338,-1.52060305720119,0.00576655343308892,0.224572642715963,0.00336324977465451
PUMADYN32NM,GPOE,1000,0.0471494442608285,0.000516553813700326,-1.52060345873774,0.00579342007302004,0.249742425299384,0.00696829567173857
PUMADYN32NM,GPOE,1100,0.0471561131575813,0.000517990203648603,-1.52052001462224,0.0058186407094468,0.279930415068015,0.00309156019770359
PUMADYN32NM,GPOE,1200,0.0471611547697523,0.000490020795857801,-1.52045693179401,0.00547993217093281,0.30483374026276,0.0047403605865248
PUMADYN32NM,GPOE,1300,0.047139837340933,0.0004868389972864,-1.52072366466732,0.00543164170818188,0.317853040344146,0.00573860640029596
PUMADYN32NM,GPOE,1400,0.0471351865688063,0.000478081037659508,-1.52078185713616,0.0053460363438747,0.345303964655273,0.00597033537969722
PUMADYN32NM,GPOE,1500,0.0471167770349799,0.000505193809540284,-1.52101220517182,0.00570217422642318,0.374285827229392,0.00221767105133107
PUMADYN32NM,GPOE,1600,0.0471441969865254,0.000509946355955837,-1.52066911489936,0.00574890935372566,0.397707987443321,0.00277720590177426
PUMADYN32NM,GPOE,1700,0.047145920585204,0.00051432097000537,-1.52064754848852,0.00577093952627722,0.42362800837112,0.00441636112803129
PUMADYN32NM,GPOE,1800,0.0471468665262585,0.000493853526375118,-1.52063571246563,0.00551644137221762,0.451609963957679,0.0014070719393384
PUMADYN32NM,GPOE,1900,0.0471516480786761,0.000478436408616547,-1.52057588361732,0.00532937309542538,0.479087745610975,0.00632753619552307
PUMADYN32NM,GPOE,2000,0.047119850830966,0.00047377355588504,-1.52097374450931,0.00528272286068836,0.505585571445181,0.00496569825767069
PUMADYN32NM,GPOE,2100,0.0471295295727446,0.000499328762994466,-1.52085263991333,0.00558590207332637,0.537781281246367,0.00279890496045982
PUMADYN32NM,GPOE,2200,0.047145628765669,0.00048304505062652,-1.52065119986054,0.00538761842253895,0.549332461341704,0.00385925434045695
PUMADYN32NM,GPOE,2300,0.0471347245674788,0.000500973420039925,-1.52078763789624,0.00561496675742355,0.576262225322637,0.00640252398621783
PUMADYN32NM,GPOE,2400,0.0471433577669266,0.000485912321418405,-1.52067961557732,0.00543099781686488,0.606005580746425,0.00532642750417121
PUMADYN32NM,GPOE,2500,0.0471392824180602,0.000502039192981597,-1.52073060810189,0.00560835803799159,0.640594465759795,0.0018646243128107
PUMADYN32NM,MOE,100,0.0511368856188963,0.00264955312842364,-1.48717334889174,0.0158394071611925,0.0721562027671201,0.000279931207606372
PUMADYN32NM,MOE,200,0.0474140836871208,0.00054471523882444,-1.5172921759764,0.00600929695954242,0.087934391349843,0.0017620837016258
PUMADYN32NM,MOE,300,0.0472254304156641,0.000486724639606859,-1.51965268716099,0.00539316092661196,0.102037332868271,0.00073340264994021
PUMADYN32NM,MOE,400,0.0471800456592514,0.000502969466615778,-1.52022056082835,0.00560667190109796,0.118131810254622,0.000123910043600789
PUMADYN32NM,MOE,500,0.0471695483095982,0.000508834288016953,-1.5203519081995,0.00570138189903713,0.140452296244623,0.00601396397504426
PUMADYN32NM,MOE,600,0.0471674966570343,0.000507285809383102,-1.52037757936219,0.00568883947987854,0.152928752470643,0.000569396010428597
PUMADYN32NM,MOE,700,0.0471668806664319,0.000508298352978742,-1.52038528690257,0.00570248768521036,0.173153737937449,0.0019334757299309
PUMADYN32NM,MOE,800,0.0471668537749059,0.000508482378354899,-1.52038562338095,0.00570399127995041,0.190769782583421,0.0017993348405625
PUMADYN32NM,MOE,900,0.0471658268390259,0.000508460096308413,-1.52039847284607,0.00570435813651346,0.214399314033252,0.00639946844714556
PUMADYN32NM,MOE,1000,0.0471656589163733,0.000508684818381723,-1.5204005739668,0.00570678724153582,0.238030821997442,0.00404115442454286
PUMADYN32NM,MOE,1100,0.0471653165372258,0.000508799128622095,-1.52040485796252,0.00570810793017193,0.259319672131148,0.00223681059117793
PUMADYN32NM,MOE,1200,0.047165166110763,0.000508724405135577,-1.52040674016336,0.00570749772531314,0.286751168468783,0.00132756556034376
PUMADYN32NM,MOE,1300,0.0471650756915181,0.00050873179124838,-1.520407871528,0.00570743825323003,0.302818776886409,0.002145028925522
PUMADYN32NM,MOE,1400,0.0471650755242807,0.000508750794293991,-1.52040787362054,0.00570771799501763,0.324831728868736,0.0039736071094657
PUMADYN32NM,MOE,1500,0.0471650331538069,0.000508756709248469,-1.52040840377821,0.00570779309796377,0.35186414370422,0.00104397438369113
PUMADYN32NM,MOE,1600,0.0471650177171478,0.000508768780893383,-1.52040859692835,0.00570787621951929,0.376999569817463,0.00734644181469625
PUMADYN32NM,MOE,1700,0.0471650345245255,0.000508779813404549,-1.52040838662718,0.00570804365593586,0.402314196023718,0.00276999432026863
PUMADYN32NM,MOE,1800,0.0471650251974294,0.000508762573568314,-1.52040850333183,0.00570782345567936,0.431117765376119,0.00336582419582848
PUMADYN32NM,MOE,1900,0.0471650084785831,0.000508746077091541,-1.52040871252526,0.00570762737765953,0.453690129054761,0.00448374594172754
PUMADYN32NM,MOE,2000,0.0471650085999901,0.000508747456183815,-1.52040871100616,0.00570763725247845,0.477573107778165,0.00486607807564533
PUMADYN32NM,MOE,2100,0.0471650121588552,0.00050875621049881,-1.52040866647611,0.0057077379712977,0.509259353563539,0.00721088840582902
PUMADYN32NM,MOE,2200,0.047165010342102,0.000508744995418437,-1.52040868920811,0.00570760987975031,0.527323648412975,0.00125721323983271
PUMADYN32NM,MOE,2300,0.0471649993156058,0.000508750457235151,-1.52040882717639,0.00570766907479286,0.552964922683409,0.003587383616672
PUMADYN32NM,MOE,2400,0.0471650055360282,0.000508746662430482,-1.52040874934378,0.00570762108379784,0.585941867224741,0.00179102844708685
PUMADYN32NM,MOE,2500,0.0471650017027224,0.000508746234238335,-1.52040879730775,0.00570761469663259,0.615916335309848,0.0018689086670749
PUMADYN32NM,BCM,100,0.0511111140904028,0.00264493009885487,-1.48746955117415,0.0158088074364715,0.0726776421346355,0.000405986159392296
PUMADYN32NM,BCM,200,0.0473867579919722,0.000511414163594922,-1.51763408687212,0.00559522259707271,0.0895872921753284,0.00219828251125165
PUMADYN32NM,BCM,300,0.0472100850014808,0.0004702596236125,-1.51984469560872,0.00519274408947866,0.10477079409371,0.00092723632416089
PUMADYN32NM,BCM,400,0.0471714250200226,0.000499550997076355,-1.52032842598839,0.00556130120033208,0.121005208696663,0.00122156615873454
PUMADYN32NM,BCM,500,0.047169497062484,0.000518487542893163,-1.52035254942552,0.0058079756062949,0.142776863155447,0.00391110009350235
PUMADYN32NM,BCM,600,0.0471613789913293,0.000509825319204536,-1.52045412623683,0.00570263672997291,0.159100499941867,0.00182274214049608
PUMADYN32NM,BCM,700,0.047162219565012,0.000509614204264865,-1.52044360861599,0.00570715644293357,0.178071259155912,0.00102474568041048
PUMADYN32NM,BCM,800,0.0471324857410824,0.000500399976670129,-1.52081565105874,0.00561959384633696,0.199087292175328,0.00220149135209118
PUMADYN32NM,BCM,900,0.0471438728485752,0.000512578373272718,-1.52067317065334,0.00575630175900216,0.235255714451808,0.0127353845777434
PUMADYN32NM,BCM,1000,0.0471439726399786,0.000515133930569765,-1.52067192202022,0.0057822605955246,0.242617253807697,0.00511046922388816
PUMADYN32NM,BCM,1100,0.047149174789014,0.000516198164386291,-1.52060683048543,0.00580165713013625,0.273465992326474,0.001442928844508
PUMADYN32NM,BCM,1200,0.0471542111741338,0.000491886849487657,-1.52054381306033,0.00550814698838723,0.290529543076387,0.00401119038175247
PUMADYN32NM,BCM,1300,0.0471351371298524,0.000488760971761487,-1.5207824757377,0.00546118204368842,0.31757081734682,0.00281549949223036
PUMADYN32NM,BCM,1400,0.0471305683999959,0.000480711044767338,-1.52083964165824,0.00538093495807965,0.344712347401465,0.00184598890993125
PUMADYN32NM,BCM,1500,0.0471143596605987,0.000504830785607899,-1.52104245240379,0.0056988128295661,0.363566759679107,0.00315476122237818
PUMADYN32NM,BCM,1600,0.0471390651268198,0.000509136079056108,-1.52073332694371,0.00574200162701025,0.384066631787002,0.00918358999711417
PUMADYN32NM,BCM,1700,0.0471402461415692,0.000513056859112769,-1.52071854957726,0.00576085732233488,0.416789559353564,0.00241003709520168
PUMADYN32NM,BCM,1800,0.0471413964185056,0.000494665198694676,-1.52070415681559,0.00553201746485945,0.441732961283572,0.000158045189819341
PUMADYN32NM,BCM,1900,0.0471451004621847,0.000481155652797433,-1.52065781022183,0.0053685092266812,0.467984246017905,0.00334469953998468
PUMADYN32NM,BCM,2000,0.0471169215383078,0.000477234430819408,-1.52101039708379,0.00532974315195379,0.498292872921753,0.00410897098839559
PUMADYN32NM,BCM,2100,0.0471255177656988,0.000499548721781644,-1.52090283737521,0.00559386505141808,0.527173933263574,0.00460254171947703
PUMADYN32NM,BCM,2200,0.0471399240816434,0.000485319677056643,-1.5207225793301,0.00542069174595915,0.543968212998489,0.0121011586269085
PUMADYN32NM,BCM,2300,0.0471300467087851,0.000501054732567308,-1.52084616928391,0.00562029415683867,0.576275363329845,0.0156007143858018
PUMADYN32NM,BCM,2400,0.0471382179253804,0.000487966282140185,-1.5207439274939,0.00546104881361586,0.604528810603418,0.00464694674632677
PUMADYN32NM,BCM,2500,0.0471341238355872,0.000501656258122705,-1.52079515451304,0.00560982972788167,0.632497267759563,0.00339953645389333
PUMADYN32NM,RBCM,100,0.0511075467557804,0.00264416369858035,-1.48750977074237,0.0158035480972297,0.0735880130217417,0.000997497102452615
PUMADYN32NM,RBCM,200,0.0473833051408527,0.0005070626566297,-1.51767729043612,0.00554113722464313,0.0898021625392396,0.000957010434978742
PUMADYN32NM,RBCM,300,0.047208259192079,0.000468313428312429,-1.51986754092426,0.00516903277332425,0.105150738286246,0.00130237126998306
PUMADYN32NM,RBCM,400,0.0471703225517818,0.000499087991209896,-1.52034222054701,0.00555522777412749,0.122274491338216,0.000293553868811051
PUMADYN32NM,RBCM,500,0.047169414884598,0.000519647431735656,-1.52035357767071,0.00582076747344796,0.145479083827462,0.00372936568652224
PUMADYN32NM,RBCM,600,0.0471606764276417,0.000510327229068966,-1.52046291701702,0.00570651345413718,0.161812672945006,0.000265173888681416
PUMADYN32NM,RBCM,700,0.0471611384316679,0.00050927318999978,-1.52045713622318,0.00570145337519994,0.179587013138007,0.00097989266458164
PUMADYN32NM,RBCM,800,0.0471280955290836,0.000499236075031315,-1.52087058328677,0.0056071097544353,0.20042702011394,0.00264881198415069
PUMADYN32NM,RBCM,900,0.0471411690420983,0.000513172582840918,-1.52070700184737,0.00576401018047952,0.227561690501105,0.00319878559960563
PUMADYN32NM,RBCM,1000,0.0471410011722973,0.000515850739561714,-1.5207091023068,0.00579054427901854,0.249691210324381,0.00877755907363981
PUMADYN32NM,RBCM,1100,0.0471474497732019,0.000516874332142842,-1.52062841462806,0.00581043772556067,0.278437949075689,0.00264846393199287
PUMADYN32NM,RBCM,1200,0.0471523819069546,0.000489162015682998,-1.52056670164107,0.00547566793757427,0.299790431345192,0.00463724473499993
PUMADYN32NM,RBCM,1300,0.0471308940303053,0.000485569579614638,-1.52083556723122,0.00542231333976033,0.319430647599116,0.00652013578244036
PUMADYN32NM,RBCM,1400,0.0471264902233595,0.000477169923639422,-1.52089066956509,0.00534082634778564,0.349317253807697,0.00389912208479137
PUMADYN32NM,RBCM,1500,0.0471078383297232,0.000504122383576512,-1.52112405011133,0.00569527674862353,0.375309859318684,0.00568817995502331
PUMADYN32NM,RBCM,1600,0.0471356440945362,0.00050921536137284,-1.52077613237669,0.00574615677345598,0.390684362283455,0.00630485245003588
PUMADYN32NM,RBCM,1700,0.0471372305002968,0.000513720756295387,-1.52075628258288,0.00576889989040325,0.42374039065225,0.00312722546404958
PUMADYN32NM,RBCM,1800,0.0471381447461042,0.00049240378711475,-1.5207448431446,0.00550440194785767,0.448620811533543,0.00441435670969706
PUMADYN32NM,RBCM,1900,0.0471426173603926,0.000477306909316104,-1.52068887986355,0.00532176264449507,0.478270491803279,0.00786178633607796
PUMADYN32NM,RBCM,2000,0.0471108174975276,0.000472773131787458,-1.52108677347749,0.00527685845261664,0.499906952679921,0.00715482558926237
PUMADYN32NM,RBCM,2100,0.0471208739481538,0.0004984856078662,-1.52096094282532,0.00558097146795417,0.534608696663179,0.00470955500394011
PUMADYN32NM,RBCM,2200,0.0471367289650526,0.000482022571670993,-1.52076255800839,0.00538090986514725,0.548003860016277,0.00385771983013797
PUMADYN32NM,RBCM,2300,0.0471257202716469,0.000499758451531258,-1.52090030353335,0.00560575497472601,0.575126775956284,0.0012487873343288
PUMADYN32NM,RBCM,2400,0.0471345959694087,0.000484913040113867,-1.52078924697082,0.00542485340376129,0.608693535635391,0.0023528540797468
PUMADYN32NM,RBCM,2500,0.0471303888811913,0.000500774278308283,-1.52084188787503,0.00559808159913174,0.637972328798977,0.00391882681348872
SARCOS,POE,100,0.0713380995979304,0.000737418261612582,-0.970690613218615,0.0419807263826956,1.55756534787007,0.0228792445430425
SARCOS,POE,200,0.044548905023705,0.000594679884815191,-1.2317991777107,0.0468256108885622,1.5481925686561,0.000533120829008823
SARCOS,POE,300,0.0331911653198959,0.000652997431817978,-1.42376562008923,0.0294665776470766,1.56248057772283,0.00252185507953864
SARCOS,POE,400,0.028304166962287,0.000236723155185024,-1.53265371689568,0.0197900255100212,1.57040959874115,0.0019765680323153
SARCOS,POE,500,0.0259076048175578,0.00036638468757141,-1.60117476576584,0.0188667424288707,1.58034472106703,0.00160147696168836
SARCOS,POE,600,0.0246325927169004,0.000342855329827514,-1.63939191718811,0.0202969697935157,1.59407567532127,0.00107545153513606
SARCOS,POE,700,0.0239425073380132,0.000357834439218941,-1.66108493954607,0.0212410681330613,1.60645400696864,0.0011373694080078
SARCOS,POE,800,0.0234381978652605,0.000378574633107038,-1.67823050205002,0.0226317509801077,1.62084669364205,0.00175710104262761
SARCOS,POE,900,0.0231356376187486,0.000381193083340896,-1.68820968261342,0.0226378959761619,1.63494044247125,0.00174453385684575
SARCOS,POE,1000,0.022902704385213,0.000397404973409184,-1.69647914648386,0.0231917510344963,1.65810740324454,0.010015939404649
SARCOS,POE,1100,0.0227110085209645,0.000348788973249082,-1.70291169187798,0.0225230007659709,1.65985340751564,0.0014112990716767
SARCOS,POE,1200,0.0225764758729665,0.000379830555185882,-1.7072507062143,0.0224009593908915,1.67863185530703,0.000671145452129144
SARCOS,POE,1300,0.0224736377561673,0.000361661121824832,-1.71097897434575,0.0226144031326255,1.69439062605373,0.00027478985263971
SARCOS,POE,1400,0.0223966072597799,0.000339456570501589,-1.71400525458177,0.0218088425016482,1.70999778015061,0.00207192404213652
SARCOS,POE,1500,0.0223296185349008,0.000333459625955208,-1.71674087177928,0.021793167470497,1.72727693979244,0.00277045950321041
SARCOS,POE,1600,0.0222818091075357,0.000336917227817008,-1.71869476292843,0.0221791876739765,1.75465426922933,0.000562920633162078
SARCOS,POE,1700,0.0222417676621055,0.000326087194501889,-1.72020571773561,0.0218987096179588,1.77414013337829,0.00184117313262186
SARCOS,POE,1800,0.0221971507182007,0.000331597903004927,-1.72215817725338,0.0224488988460888,1.81274772020531,0.0158954991727362
SARCOS,POE,1900,0.022170534957399,0.000333668999888258,-1.72319249679506,0.0227224663359186,1.81657887302836,0.00086048551202791
SARCOS,POE,2000,0.0221309905082316,0.000346100878277437,-1.72496021237389,0.0233038553511779,1.84087142857143,0.00581964008712869
SARCOS,POE,2100,0.0221057868495625,0.000341545386110619,-1.72615671003732,0.0231412845479227,1.86548484133228,0.0071015289915696
SARCOS,POE,2200,0.0220900674396191,0.000337252966694557,-1.72690661666158,0.0228372212081528,1.88312224157956,0.000780461811269891
SARCOS,POE,2300,0.0220782120441489,0.000335462614459083,-1.72747185548045,0.0227696368222197,1.91049352403432,0.0107317587489149
SARCOS,POE,2400,0.0220570719896406,0.000331474341035744,-1.72846755588403,0.0228254436840039,1.9202404724439,0.00549258194760292
SARCOS,POE,2500,0.0220408849009347,0.000329545636538331,-1.72924044804425,0.0226709048965829,1.9403533756697,0.00135050389739487
SARCOS,GPOE,100,0.0713388680742857,0.000741483565501305,-0.970592857161258,0.0418628990887929,1.54300088044659,0.00906560870685623
SARCOS,GPOE,200,0.044550142140022,0.000588719053059299,-1.23171273152976,0.0468096757958717,1.54170682627103,0.000208236330975304
SARCOS,GPOE,300,0.0331895789072906,0.000649364752864821,-1.42381505932887,0.0294975361092608,1.55429225206999,0.00135795143288139
SARCOS,GPOE,400,0.0283028568677714,0.000238294008711327,-1.53270146690845,0.0198216565275062,1.56378882582144,0.00196769122464639
SARCOS,GPOE,500,0.025906658029187,0.000367126913651615,-1.60120981430467,0.0188734886527571,1.58171505751002,0.010535247888905
SARCOS,GPOE,600,0.0246314524121524,0.000344087029024041,-1.63945087044288,0.0203321533364099,1.59491519800682,0.00945497245676119
SARCOS,GPOE,700,0.0239413363700882,0.000358619514866525,-1.66114223042132,0.0212623368630871,1.5998805233974,0.000687688142091618
SARCOS,GPOE,800,0.0234359511756771,0.000378932560633387,-1.67833030883876,0.0226569706267681,1.61525569480349,0.00186305067767393
SARCOS,GPOE,900,0.0231343620183259,0.000381858713618537,-1.68826984618262,0.0226571890470476,1.62746205275186,0.000624244694551904
SARCOS,GPOE,1000,0.0229011330244731,0.000398243774983385,-1.696555791749,0.0232321248661705,1.64562355850287,0.00551364094830705
SARCOS,GPOE,1100,0.0227091824515415,0.000349510062657468,-1.70300183515272,0.0225456685667002,1.65775256640815,0.0014064359512198
SARCOS,GPOE,1200,0.022574164032912,0.000379747741235514,-1.70735893959666,0.0223922758263783,1.67877853770934,0.000937932539526899
SARCOS,GPOE,1300,0.0224706248590766,0.00036112964973594,-1.71112248586261,0.0226134367669003,1.69553791914878,0.00823890305742417
SARCOS,GPOE,1400,0.0223933404922273,0.000338980018480562,-1.71416235851511,0.0217967534388684,1.70648480948634,0.00149845614579422
